wallet,tx_count_365d,total_volume,active_weeks,avg_tx_value,tx_per_active_week,trader_activity_status,trader_volume_status,trader_consistency_status,future_tx_count,target_variable
0x7e587ddfa4a80279df732fdc51d823560e3f8df3,77,27.631787357663892,11,0.3588543812683622,7,Frequent User,Medium Value,Consistent,12,Good Trader
0x19358eb99866df7bb3a58fda533e784077d6cc4a,14,0.22339638359209205,6,0.01595688454229229,2.3333333333333335,Regular User,Medium Value,Consistent,0,Bad Trader
0x0fad1e9c7b7d52bcbb481d54ab146ca1f4b54a98,14,0.010546690001912115,1,0.0007533350001365797,14,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x1b82ea6c9c6bed6e1835e67eda95f2fd9da6b379,23,9.803921138230027e-05,9,4.262574407926099e-06,2.5555555555555554,Regular User,Low Value,Consistent,0,Bad Trader
0xa9f84e5efdf347c8fee76259b9623949126ccd19,4,0.021799906745516958,4,0.0054499766863792395,1,Occasional User,Medium Value,Moderate,0,Bad Trader
0x336ffc01fca1c5416e5ab150f162014a0b4de29f,2,0.0015763009492912262,2,0.0007881504746456131,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xfd2421164ea110a3da1e2ec4ee17340d236bed26,111,2.0876588278181125,32,0.018807737187550563,3.46875,Frequent User,Medium Value,Consistent,17,Good Trader
0x0c35513f7ca855109c3559ad51edbb4fa91dc6db,24,0.0010940965944569827,2,4.558735810237428e-05,12,Regular User,Low Value,Inconsistent,0,Bad Trader
0x72465373f63b8bc8c8d6569cee3175b9738ca461,15,114.92708991527223,4,7.661805994351482,3.75,Regular User,Medium Value,Moderate,5,Good Trader
0xb7bf66342726f17895fdec0121db8dc47b67615b,42,99.42562032523256,11,2.367276674410299,3.8181818181818183,Regular User,Medium Value,Consistent,22,Good Trader
0x40993d3aece8daf52744775978002c7d3e860b98,69,0.6000615191789395,10,0.008696543756216514,6.9,Frequent User,Medium Value,Consistent,105,Good Trader
0xce472c364bd9fd09b070d3648a05981295c4e6fb,47,0.00024361611391588507,9,5.1833215726784055e-06,5.222222222222222,Regular User,Low Value,Consistent,0,Bad Trader
0x0fb6c5ae2145860f85938c9b4183f75edbd76000,894,3.954877165632048,53,0.0044237999615571,16.867924528301888,Frequent User,Medium Value,Consistent,192,Good Trader
0x9847a01f84e7cf657fbb1cb31d320b725b9aa2d5,24,0.0002472775400114728,8,1.0303230833811366e-05,3,Regular User,Low Value,Consistent,0,Bad Trader
0x0dcc53bcb1e1acad8d3b528d673b402022c8e227,48,2.4168670238919943e-05,9,5.035139633108321e-07,5.333333333333333,Regular User,Low Value,Consistent,0,Bad Trader
0x21282580f952fe07fb0ee0af67c272a454561bff,63,0.3236447693757518,34,0.00513721856151987,1.8529411764705883,Frequent User,Medium Value,Consistent,7,Good Trader
0xdd266cc7179c132e13d20249afaf5b4e76309c8a,47,0.09373365553664209,13,0.0019943330965243,3.6153846153846154,Regular User,Medium Value,Consistent,66,Good Trader
0x930bda54cdf7c688ad17ba0f3c01594dbefad1f9,33,1.6769159035013046,7,0.050815633439433475,4.714285714285714,Regular User,Medium Value,Consistent,5,Good Trader
0x0385205c9a155c642e3be76df76acf9c509600c7,194,0.026830654456020873,27,0.00013830234255680863,7.185185185185185,Frequent User,Medium Value,Consistent,0,Bad Trader
0x898e2ce7456964c6f88f69445e4cf9ca2ec0b43a,2,0.00016191245902783539,2,8.095622951391769e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xfd47eef818167b59a1dd66d484a4288e5e1a9548,1,5.389847273267979e-05,1,5.389847273267979e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xb64708aba587acdfec3b3573b574a04cd93c5c55,8,0.00015692866496262953,5,1.961608312032869e-05,1.6,Regular User,Low Value,Moderate,0,Bad Trader
0xff53dda0e16a19600cd8ddb20f02cf9fe82a9043,4,1.6457731795791373,1,0.4114432948947843,4,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xb093ab86b578a2bb67bb0792960acf093c1cd4d6,6,0.0006207798939112958,1,0.00010346331565188264,6,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x257d531f3d26e405d47476758bfcb1baa3eeff46,116,0.41922897587532615,16,0.0036140428954769496,7.25,Frequent User,Medium Value,Consistent,69,Good Trader
0xfa078e6ef28bdfaaf7be85ead4a0730a9e7eb9b4,294,102.90432771348397,30,0.35001472011389106,9.8,Frequent User,Medium Value,Consistent,96,Good Trader
0x1c860fb8f799f7431db440c03a62daf34bed373d,2,0.004738485224465115,1,0.0023692426122325573,2,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x5cc68c8b51b962484a6b2f17a69d2fc83912e996,29,0.0008640908091327436,6,2.9796234797680814e-05,4.833333333333333,Regular User,Low Value,Consistent,0,Bad Trader
0xcf41c0bb819489ca42840439bdb56f60345704ef,121,2.3452807084501934,13,0.019382485193803253,9.307692307692308,Frequent User,Medium Value,Consistent,11,Good Trader
0x3b2199bcd1aa16bd2061c85401cf6e1aaf9c0a3b,173,0.19164753182872052,38,0.0011077892013220839,4.552631578947368,Frequent User,Medium Value,Consistent,66,Good Trader
0x4d8d16356a1a15dd9095f0ab311682e7f2335807,500,0.01796695610894255,53,3.5933912217885095e-05,9.433962264150944,Frequent User,Medium Value,Consistent,123,Good Trader
0x9868865379a1227a33b49956e0a28b70b9e4aa87,22,0.0036596773118597685,4,0.00016634896872089858,5.5,Regular User,Medium Value,Moderate,0,Bad Trader
0xaf4db480ef8466c6cfd94907656ba3aa14e88971,88,0.09821936006221926,15,0.001116129091616128,5.866666666666666,Frequent User,Medium Value,Consistent,83,Good Trader
0x77a5eb28e4286afdc22fa77a4abb5d06f66aaabd,175,0.03457710207048698,12,0.00019758344040278275,14.583333333333334,Frequent User,Medium Value,Consistent,92,Good Trader
0xa0a6999e2fa7649172b7125cc492c643c6dd8349,170,394.60226803533556,14,2.321189811972562,12.142857142857142,Frequent User,High Value,Consistent,6,Good Trader
0x40eba9f0ea3287b6ec42463b7a3aa41b3e295d5e,13,0.23955941478590065,6,0.018427647291223127,2.1666666666666665,Regular User,Medium Value,Consistent,13,Good Trader
0x41587106350a9fcdbd0f75847448d70940e8e939,1,4.448618332574175,1,4.448618332574175,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x5d82353f746748b3814adbc8dff7314bf397f917,27,0.0005429470400473567,6,2.010914963138358e-05,4.5,Regular User,Low Value,Consistent,33,Good Trader
0x5fb2f0d83a38e2a643d7f41b25ad4c45de8e8ba6,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x6f9247cf947843f37ada3943744276bb25d0ceb7,500,0.01796695610894255,53,3.5933912217885095e-05,9.433962264150944,Frequent User,Medium Value,Consistent,118,Good Trader
0x254c863af9ffdd89dded51681e8c267ea3766009,56,83.69218049586344,9,1.4945032231404185,6.222222222222222,Regular User,Medium Value,Consistent,12,Good Trader
0x37edf5a98d178313d5f7224ee9948efe969d8555,35,22.758144404660563,10,0.6502326972760161,3.5,Regular User,Medium Value,Consistent,9,Good Trader
0x0929fcf6e6565156c72692849d2c0d871e660b72,324,0.009582376591436027,38,2.957523639332107e-05,8.526315789473685,Frequent User,Medium Value,Consistent,27,Good Trader
0x19354e3cb114c8ffdd157463fd4a8078cfb7d9e3,17,0.43216516349105727,3,0.02542148020535631,5.666666666666667,Regular User,Medium Value,Moderate,13,Good Trader
0x3227a728096a7450d7a9ef4c7f78b95c1bf8e1d2,1,0.00018791711262167447,1,0.00018791711262167447,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xb035e3636c6c975dd2f4429b29606d316364e9b6,51,2.7693068349250116e-06,9,5.430013401813748e-08,5.666666666666667,Regular User,Low Value,Consistent,0,Bad Trader
0x65afd5e2f67eb4b3b99d26b9ce9a1bea31095973,1,0.00021007060906341542,1,0.00021007060906341542,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x9587fc25d032444969e6e2a19566bbc89d1aaec0,449,0.2659109504123497,32,0.000592229288223496,14.03125,Frequent User,Medium Value,Consistent,195,Good Trader
0x4f81e93cd9c4bd4266e9297b302f88b221e9a1d4,1,6.188969569110786e-05,1,6.188969569110786e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xbdaabdf000fc2d121e182aac77c15445b18f160b,6,0.18162795930530024,3,0.03027132655088337,2,Occasional User,Medium Value,Moderate,0,Bad Trader
0xf17916532200c24e830c56bf838ab6469f034754,1,0.00010105574353328433,1,0.00010105574353328433,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x75d34229e81b2e36f7c4870eb99eadd5da8d2e32,52,0.00021663884909801527,9,4.166131713423371e-06,5.777777777777778,Regular User,Low Value,Consistent,0,Bad Trader
0x4689ef515757806487b2e03f809a0a815615d4c6,1357,50.42887459200612,53,0.037162029913047984,25.60377358490566,Frequent User,Medium Value,Consistent,383,Good Trader
0x5f194bc6b6258bbd39da08f8439f51ad0b98129f,7,10.278489518388882,4,1.468355645484126,1.75,Occasional User,Medium Value,Moderate,0,Bad Trader
0x0322f954706266534207f914f7b8e63cb84e176b,5,0.07822849102864633,3,0.015645698205729267,1.6666666666666667,Occasional User,Medium Value,Moderate,0,Bad Trader
0xae9fb4c63d7122f67b07ea4d33752f2e52b027e4,1,2062.0206495879133,1,2062.0206495879133,1,Occasional User,High Value,Inconsistent,0,Bad Trader
0x277cfdecfcb058e4a37f04221f9828fe66d1c51c,109,416.8732814716799,4,3.8245255180888065,27.25,Frequent User,High Value,Moderate,27,Good Trader
0x979b7651a2f86ae7825a791558995ac336113615,423,0.02223222620605385,48,5.2558454387834156e-05,8.8125,Frequent User,Medium Value,Consistent,127,Good Trader
0x97257db1b04c90261e4b0bec2f5d4849c480fc50,5,0.6623199948616878,1,0.13246399897233757,5,Occasional User,Medium Value,Inconsistent,6,Good Trader
0xcfa96d8f32ae550ff43f3f9a947acba87f0fa5ec,238,0.08384579517506523,28,0.0003522932570380892,8.5,Frequent User,Medium Value,Consistent,155,Good Trader
0xc5091c0a04effc7565d367659e33ad257585f5b5,4,0.447665349176774,1,0.1119163372941935,4,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x9fa6d9ad47008bf881ab40f74fb6a60723e72cdb,10,0.000626687429079916,5,6.26687429079916e-05,2,Regular User,Low Value,Moderate,0,Bad Trader
0xe75a416ce52f3f5a23521d9e0d475dbfa64bc964,169,520.5146964468049,38,3.0799686180284316,4.447368421052632,Frequent User,High Value,Consistent,19,Good Trader
0x2ac5973730637f90f78ad5bba96db01924eac260,88,8.069536568793556,24,0.09169927919083586,3.6666666666666665,Frequent User,Medium Value,Consistent,32,Good Trader
0x632183171efe71c4f431ff2224e2a00b4025c3bb,10,0.0013388975692383987,3,0.00013388975692383987,3.3333333333333335,Regular User,Low Value,Moderate,0,Bad Trader
0x4d197bd73654b68abc0b04120a235bdf068897f4,42,2760.5602853834475,20,65.72762584246304,2.1,Regular User,High Value,Consistent,16,Good Trader
0x1075789f851d25b844099b4ee1544c60549fd39c,43,67.21103595613879,7,1.5630473478171811,6.142857142857143,Regular User,Medium Value,Consistent,11,Good Trader
0x278652c0653babc1d0f060250d6968092e8bbc62,182,0.3113418626418353,24,0.0017106695749551388,7.583333333333333,Frequent User,Medium Value,Consistent,111,Good Trader
0xaad0fe910dd49197c7843fab88ef9e0d9477a15b,26,0.000626687429079916,7,2.4103362656919848e-05,3.7142857142857144,Regular User,Low Value,Consistent,0,Bad Trader
0x816dda8c714777c7259767de919061f83b2c3cf1,186,5.268260087205487,23,0.02832397896347036,8.08695652173913,Frequent User,Medium Value,Consistent,150,Good Trader
0xb3f22a28dd3689b6580efd44fa0e595f47a5c43a,3,0.0011680917064960516,1,0.0003893639021653505,3,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xc485304f2f484ba5555872b05d2e3b5e3c369221,20,0.0006628609007125871,6,3.314304503562936e-05,3.3333333333333335,Regular User,Low Value,Consistent,0,Bad Trader
0x434eca33b58a2f39dfcb3ad280653d9331f783c8,258,6.356128617758881,23,0.024636157433173957,11.217391304347826,Frequent User,Medium Value,Consistent,31,Good Trader
0x0205b7af7b5f257774716050e1b02e99b036f4fe,52,0.00018486800039027953,9,3.5551538536592217e-06,5.777777777777778,Regular User,Low Value,Consistent,0,Bad Trader
0xe30cdf0f3a2b427af2df1d0a39d57512316bfc96,24,0.00021867222941071798,9,9.111342892113249e-06,2.6666666666666665,Regular User,Low Value,Consistent,0,Bad Trader
0x8bfe03990cb4c1515c083e5a60f79e461af81598,83,0.14033826571740887,9,0.0016908224785229984,9.222222222222221,Frequent User,Medium Value,Consistent,0,Bad Trader
0x1a5d399ea77043e857f04f689e2bea7f3e7d6bd8,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xad2212c03b87356fbc467cd6d92e9606257052cb,4,1.1641469966012912,3,0.2910367491503228,1.3333333333333333,Occasional User,Medium Value,Moderate,0,Bad Trader
0x2571798d48132afe91eb4bb9ff98f2011a3e80ca,1,0.002275814440466056,1,0.002275814440466056,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xa087481dc5fdec8eb9e6fc930f1fd002b0c316a6,1,2.3955941478590066e-05,1,2.3955941478590066e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x21f1b6b921e8474158ec18c467f43efe903e3741,129,0.12558185079262973,30,0.0009735027193227111,4.3,Frequent User,Medium Value,Consistent,11,Good Trader
0x5512a633eace053dbd3e97c513d8266d62c82d2f,20,0.0006628609007125871,6,3.314304503562936e-05,3.3333333333333335,Regular User,Low Value,Consistent,0,Bad Trader
0x1ff8cd343c24f49c8fc3f01cc731afe8f3d21ac9,2519,134.16879857062156,53,0.053262722735459136,47.528301886792455,Frequent User,Medium Value,Consistent,655,Good Trader
0x3e1ff65272d0a9553d4cf7b8e5d7e58e272e14a3,3,0.17487837279370747,1,0.05829279093123582,3,Occasional User,Medium Value,Inconsistent,429,Good Trader
0x914ce00f894a842b9cde7d808a0bde76e04517b1,1,0.00012053192395537806,1,0.00012053192395537806,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xf3a809f5dd28c52e70d6706d3f6a19ec2c96a9cb,351,0.11443560903104882,33,0.00032602737615683425,10.636363636363637,Frequent User,Medium Value,Consistent,27,Good Trader
0xddef30d5e5eac7bc8e04a4f32adf04859d6d6e9f,596,0.011977970739295032,53,2.0097266341099048e-05,11.245283018867925,Frequent User,Medium Value,Consistent,228,Good Trader
0x7cb7a35a14015a3915275285f8513acbd22f5498,1132,0.7169300139115637,53,0.0006333304009819467,21.358490566037737,Frequent User,Medium Value,Consistent,35,Good Trader
0x4794b32b5fd4cf139ee17570964df50ab303d7b3,1,0.00010983607520401716,1,0.00010983607520401716,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x7926a4d860b6f37adc9a6458a0f046e6fb055023,13,0.002890638887325774,2,0.000222356837486598,6.5,Regular User,Medium Value,Inconsistent,0,Bad Trader
0xe32a9133fa38431569d0d8e5f8fafed8cb811810,6,0.001101494189185571,2,0.00018358236486426183,3,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xc2d662650d5569c9a22faea5f8d48bca8c96a4e8,8,1.2421140160690423,2,0.15526425200863028,4,Regular User,Medium Value,Inconsistent,5,Good Trader
0x5fd1f5f0e5baf40160a5b5a32866d51de69df5c8,294,96.26700707492853,30,0.3274387995745868,9.8,Frequent User,Medium Value,Consistent,86,Good Trader
0xa02ef9342a0fb5285ee5d5648e88d5d1a0878540,4,2.7348042246187054,1,0.6837010561546764,4,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xb730f7759dd81bcfbdfbbd3fa53567453dd34936,1,4.671408588325063,1,4.671408588325063,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x3e98b356ee8effc5a97ee0ee908c273adfef19b5,420,2870.4405058560874,52,6.834382156800208,8.076923076923077,Frequent User,High Value,Consistent,14,Good Trader
0x26bd9cfd268af2655261ce372f8eb1f7d457a5d3,38,3.916077753505118e-05,8,1.030546777238189e-06,4.75,Regular User,Low Value,Consistent,0,Bad Trader
0xa215e4545821fd3b7fc27d9dceacabf8aaf3ff36,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xac708f2c4ad3b9a275faad30b20a618c2919ac93,357,0.08863698347078325,39,0.00024828286686493905,9.153846153846153,Frequent User,Medium Value,Consistent,19,Good Trader
0x843402964a9ecc5f66b4ca61dd070607f2c52225,456,9.736468196494,27,0.021351903939679825,16.88888888888889,Frequent User,Medium Value,Consistent,57,Good Trader
0x4ac0bf5341a3e0362844e735d7b45b61aeede5f4,1,5.1984393008540435,1,5.1984393008540435,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x2f9accef0d6c66d30f9b5b08d00aa4ae492b8b62,51,11.858191031902082,46,0.23251354964513887,1.108695652173913,Regular User,Medium Value,Consistent,8,Good Trader
0x55a6c0b99a442fe7482c3d018b97a091fc7ef7b4,24,0.00017524010751003417,8,7.301671146251424e-06,3,Regular User,Low Value,Consistent,0,Bad Trader
0x426c131b5544790d0b256ae58ff71972284c7aad,78,9.582376591436025,12,0.12285098194148751,6.5,Frequent User,Medium Value,Consistent,105,Good Trader
0x86702e69f67cf8d48cc2cd589b89f7c95b0e649f,1,5.150527417896864,1,5.150527417896864,1,Occasional User,Medium Value,Inconsistent,6,Good Trader
0x9e4673a35300de8f4f2f6d78e87328dfea37415b,68,4.429564029389332,21,0.06514064749101958,3.238095238095238,Frequent User,Medium Value,Consistent,114,Good Trader
0x113e8d2fc53e96de49e1531680ae980cdd5b2bd3,3,0.16769159035013045,2,0.05589719678337682,1.5,Occasional User,Medium Value,Inconsistent,11,Good Trader
0xf838d463e4a0d4a06fa30c5b30c553bcc89d9fa4,1,0.0001290362831802775,1,0.0001290362831802775,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xc8ec1624cdd35d37ab260f6c7e5a44ddef06e7ee,31,4.791188295718013,11,0.15455446115219396,2.8181818181818183,Regular User,Medium Value,Consistent,9,Good Trader
0x2088fc581331086ea9cdee2f6a32c17cbf32fc68,1,2.3955941478590066e-05,1,2.3955941478590066e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xcefa30229120435769520d997ef821427bad26ea,22,447.6955082119616,2,20.349795827816436,11,Regular User,High Value,Inconsistent,5,Good Trader
0x8ab1f9408da8dd40d8e638f0d71d1fcbd3fda6e6,8,415.66772971026563,1,51.958466213783204,8,Regular User,High Value,Inconsistent,0,Bad Trader
0x8ef586baa91abc81e8ae35b939f9d8e2f01cb6cd,444,0.1449334459454699,52,0.00032642668005736464,8.538461538461538,Frequent User,Medium Value,Consistent,43,Good Trader
0x15a76e5c90d2b9e4a9a5d7b5de3dc46110b01f46,1,0.0005204667845638477,1,0.0005204667845638477,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xd6b474e828a9b9acecdc2f162f33650532478e65,3,0.013917443282282855,2,0.004639147760760951,1.5,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xb665b10a07698ebc7e5d2bcbb8391428cec2e6b8,21,0.00042545752065975957,7,2.025988193617903e-05,3,Regular User,Low Value,Consistent,0,Bad Trader
0x41c8d80d3e92e8be1cef081bed6f62aac6be99bb,1,41.23739380235528,1,41.23739380235528,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x46e43bd0efce2f268638ad307ffb55a23ffad775,3,0.16769159035013045,2,0.05589719678337682,1.5,Occasional User,Medium Value,Inconsistent,11,Good Trader
0xb909d91b1d80c92e8e8ec99360ae0b2dc3bec921,224,0.23476822649018264,30,0.0010480724396883154,7.466666666666667,Frequent User,Medium Value,Consistent,43,Good Trader
0xb9654ba1f97eb5bb13e092f77e73b75f679b2dbd,1,4.814833599137962,1,4.814833599137962,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0x1ec5db4d7959a1fee2a04309ab5ea7a86aecfba5,1,0.00018140876244077114,1,0.00018140876244077114,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x09fb9fddb484a6abad1479658df9f37dda016bed,46,155.5391911474388,31,3.3812867640747566,1.4838709677419355,Regular User,Medium Value,Consistent,7,Good Trader
0x517b624b923cce6c5097829f416494092fa5a9ed,106,3.2846493795495815,9,0.03098725829763756,11.777777777777779,Frequent User,Medium Value,Consistent,56,Good Trader
0x28b413f1a1203859b82683884d64863002581320,6,0.001101494189185571,2,0.00018358236486426183,3,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x10383fe30449b7472d18d98bf239fe60ce2956f6,43,0.00013240975885929257,9,3.079296717657967e-06,4.777777777777778,Regular User,Low Value,Consistent,0,Bad Trader
0x02ccee2082abbaec26ab264cf82732707df15881,42,0.00039755364002549786,3,9.46556285774995e-06,14,Regular User,Low Value,Moderate,0,Bad Trader
0x068c595667601a2eef23214a01c43c8c1509dfa8,1,1.4423393245429505e-05,1,1.4423393245429505e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x56f539adb1bc0a44d0aa0b63d09ec53c11732031,19,0.0005429805783654266,4,2.8577925177127716e-05,4.75,Regular User,Low Value,Moderate,0,Bad Trader
0xec132aef07a01c5d872e7ea97cdf383a0125822e,89,2.1560347330731062,24,0.02422510936037198,3.7083333333333335,Frequent User,Medium Value,Consistent,134,Good Trader
0x4ca455f9e8c7dab45b85f534cba7b1dae3f6d754,90,0.19797731921303077,23,0.0021997479912558974,3.9130434782608696,Frequent User,Medium Value,Consistent,62,Good Trader
0x092fcd167783172691a9531b1e213c1d99b6b19d,496,181.6183851839262,52,0.3661660991611415,9.538461538461538,Frequent User,Medium Value,Consistent,67,Good Trader
0x20dec2dc2ecb6dae5ad0903a5afa4d493083be69,3,0.29388439299813746,1,0.09796146433271248,3,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xc01aafe3dd8c370ea815d338320d7c7d54ef017d,21,0.0002108525309932766,9,1.0040596713965553e-05,2.3333333333333335,Regular User,Low Value,Consistent,0,Bad Trader
0x859dc3e4f15e1c3364b0bb20a12faf3968dba48a,2,0.00010285339738183773,2,5.142669869091887e-05,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0x33efcb484f957c83e73951538fa02c8eac06b63e,1,0.0015712702015807222,1,0.0015712702015807222,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xd390569bf7aa5c02ade50ac2bd92677523b2cc03,9,0.0013388975692383987,2,0.0001487663965820443,4.5,Regular User,Low Value,Inconsistent,0,Bad Trader
0x2469004ba40d450adf80e0465440f2ad65d2edfa,48,0.6276456667390597,6,0.013075951390397078,8,Regular User,Medium Value,Consistent,187,Good Trader
0x3cfdf7ee7968f619f32948e907da9571cab6d91a,1,496.90584866691,1,496.90584866691,1,Occasional User,High Value,Inconsistent,0,Bad Trader
0x3e69602637b9b3765a092a53dd0e74377a5eda06,197,149.58209187717293,43,0.7592999587673752,4.5813953488372094,Frequent User,Medium Value,Consistent,27,Good Trader
0x4f4ee797d614e4bde127946fee74318a30e83ee3,30,0.21847336575041737,3,0.007282445525013912,10,Regular User,Medium Value,Moderate,25,Good Trader
0x7c9ae6478050ca81fb68b04b6f86a88cd04bedc2,22,1.8738651127898196,8,0.0851756869449918,2.75,Regular User,Medium Value,Consistent,6,Good Trader
0xa0b7574b7940896a26b37a70137f813a8058008a,146,0.3276437442691494,24,0.002244135234720201,6.083333333333333,Frequent User,Medium Value,Consistent,97,Good Trader
0x6a0d887d7f66cce65ad59e57e14e07a2100efffc,63,1.4134005472368139,24,0.02243492932121927,2.625,Frequent User,Medium Value,Consistent,26,Good Trader
0x2c6963962ee51471211166ceaa1dc91d4d7a0c46,485,1.043224382016447,53,0.0021509781072504065,9.150943396226415,Frequent User,Medium Value,Consistent,67,Good Trader
0x3de3cc86870aecff8ec2d14ab1e6e3d358a974a4,426,0.02239208324530282,49,5.256357569319911e-05,8.693877551020408,Frequent User,Medium Value,Consistent,132,Good Trader
0xab0db6bc19084b42358a6ff3a7cf9262ff55bad6,30,58.92123080131741,1,1.9640410267105801,30,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x16519fa10bffb1521a5c50ea7d4020010244eb6b,1,0.00015496523599904427,1,0.00015496523599904427,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xa937d824c0223056f5fdeeee859ade25b0910c34,4,0.7522672491564202,2,0.18806681228910505,2,Occasional User,Medium Value,Inconsistent,12,Good Trader
0x832140e9c1d0b8b3e3df5e761b77add3dd32387c,19,0.0019164753182872051,2,0.00010086712201511606,9.5,Regular User,Medium Value,Inconsistent,0,Bad Trader
0x652daddcb07ecec0625792f136ddbf679919425b,12,0.5900745605637956,4,0.04917288004698297,3,Regular User,Medium Value,Moderate,8,Good Trader
0x47719d90f6ceb389e7174ca1d2b66aaf5f422ada,838,870.4430608567036,41,1.038714869757403,20.4390243902439,Frequent User,High Value,Consistent,48,Good Trader
0xf19e4e95608433b8e6100b8234a8cdfa920447cc,541,0.009582376591436027,50,1.7712341204133136e-05,10.82,Frequent User,Medium Value,Consistent,22,Good Trader
0x0c1a220146149519bdc2a0a163efedcb7741ea97,66,10.07409667793764,28,0.1526378284536006,2.357142857142857,Frequent User,Medium Value,Consistent,6,Good Trader
0xf03f0c1403fb7ec699e06acaff474d7a1efda4e5,45,288.60680936916594,20,6.413484652648132,2.25,Regular User,High Value,Consistent,40,Good Trader
0x8da523b1d967d22f3cdaa8496be0cfb97fcd11b8,381,0.1287516565835689,48,0.00033793085717472157,7.9375,Frequent User,Medium Value,Consistent,17,Good Trader
0xbd81bf6c6c85a8d2d9f38b55ba7a6c05fc995b8e,260,105.35557929839099,11,0.40521376653227303,23.636363636363637,Frequent User,Medium Value,Consistent,293,Good Trader
0x61380b1457aa8117986d7b69fabea52bd3019a95,42,0.0001801280778093257,8,4.288763757364898e-06,5.25,Regular User,Low Value,Consistent,0,Bad Trader
0xbebd9d1680d17c6273ec4d90b0468e04da5fca44,172,18.374334711577298,39,0.10682752739289127,4.410256410256411,Frequent User,Medium Value,Consistent,50,Good Trader
0x5fedb63717b331cd06ebdfd746962679b2fc03e4,552,49.94596214573822,39,0.09048181548140982,14.153846153846153,Frequent User,Medium Value,Consistent,22,Good Trader
0xb08c22ffa8fb0eb935fe816a3e3349bd014243eb,7,19.60232480869975,2,2.8003321155285357,3.5,Occasional User,Medium Value,Inconsistent,8,Good Trader
0x0733a8c3bf902f0b5fdc1d614bd7938081036375,660,4.659641176035068,53,0.007060062387931922,12.452830188679245,Frequent User,Medium Value,Consistent,346,Good Trader
0xaea293f19e3660e09c21620e77ee01dd0f5e800d,1,0.28720269893603456,1,0.28720269893603456,1,Occasional User,Medium Value,Inconsistent,0,Bad Trader
0xa51715734796b3551fa2f44dc12e4b2f54ab49b6,52,0.00024966259354508124,9,4.801203722020793e-06,5.777777777777778,Regular User,Low Value,Consistent,0,Bad Trader
0xfbaae3abc0ad1b13c0c36c6eb6cde682d8645bee,247,0.3573181675687784,17,0.0014466322573634751,14.529411764705882,Frequent User,Medium Value,Consistent,153,Good Trader
0xc93755f2b2a1afc7806e08b7bf8ee128614faba9,50,9.04744041821911e-05,9,1.809488083643822e-06,5.555555555555555,Regular User,Low Value,Consistent,0,Bad Trader
0x746431bac854af51c24a9580b448eda66ed086ee,2,0.0015763009492912262,2,0.0007881504746456131,1,Occasional User,Low Value,Inconsistent,0,Bad Trader
0xde7a6b21d230bff52e03d707154abf5fa7e08f49,74,126.64992259240452,13,1.711485440437899,5.6923076923076925,Frequent User,Medium Value,Consistent,10,Good Trader
0x919647f04f4b493fcd10300c85432655f60d4a6c,421,0.015422106863295334,50,3.663208281067775e-05,8.42,Frequent User,Medium Value,Consistent,112,Good Trader
